diff,expected_message,prompt_style,inference_message
"diff --git a/lib/rules/no-sibling-hooks.js b/lib/rules/no-sibling-hooks.js
index <HASH>..<HASH> 100644
--- a/lib/rules/no-sibling-hooks.js
+++ b/lib/rules/no-sibling-hooks.js
@@ -20,7 +20,8 @@ function isDescribe(node) {
   return node
       && node.type === 'CallExpression'
       && (isDescribeIdentifier(node.callee)
-          || node.callee.type === 'MemberExpression' && isDescribeIdentifier(node.callee.object)
+          // eslint-disable-next-line no-extra-parens
+          || (node.callee.type === 'MemberExpression' && isDescribeIdentifier(node.callee.object))
       );
 }",Prevent potential error with logical operator mixing,zero_shot,Fix extra parentheses in isDescribe function call expression.
"diff --git a/lib/browser/objects-registry.js b/lib/browser/objects-registry.js
index <HASH>..<HASH> 100644
--- a/lib/browser/objects-registry.js
+++ b/lib/browser/objects-registry.js
@@ -87,6 +87,7 @@ class ObjectsRegistry {
 
   // Private: Dereference the object from store.
   dereference (id) {
+    // FIXME(MarshallOfSound): We should remove this once remote deref works well
     if (process.env.ELECTRON_DISABLE_REMOTE_DEREFERENCING) return
 
     let pointer = this.storage[id]",chore: add FIXME for remote deref (#<I>),zero_shot,Fix issue with remote dereferencing in ObjectsRegistry class.
"diff --git a/shared/class.js b/shared/class.js
index <HASH>..<HASH> 100644
--- a/shared/class.js
+++ b/shared/class.js
@@ -183,6 +183,7 @@ class Node extends D3Object {
                 this.sites = [];
                 let siteData = {};
                 siteData.site_name = null;
+	        siteData.site_type = ""port"";
                 siteData.site_links = [];
                 siteData.site_states = [];
                 let site = new Site(siteData,this);
@@ -478,7 +479,7 @@ class DataStorage {
 
         // Compute a map from name to node.
         nodes.forEach(function(d) {
-            console.log(d);
+            //console.log(d);
             map[d.data.name] = d;
         });",Fix contact-map rendering of agents with no sites,zero_shot,Add site_type attribute to siteData object and comment out console log statement in DataStorage class.
"diff --git a/buildutils/logger-loader.js b/buildutils/logger-loader.js
index <HASH>..<HASH> 100644
--- a/buildutils/logger-loader.js
+++ b/buildutils/logger-loader.js
@@ -36,9 +36,12 @@ var loggerSpec = function(fullMatch, optString){
 }
 
 var getName = function(fn, opts){
+	var slashPattern = isWindows
+		?/\\/g
+		:/\//g
 	var name = fn.substring(BASE_PATH.length, fn.length)
 		.replace(/\.jsx?$/, '')
-		.replace(/\//g,'.')
+		.replace(slashPattern,'.')
 	if (opts.label)
 		name += '.'+opts.label
 	return name;",More fixing build on windows :p,zero_shot,Fix path separator replacement in getName function in logger-loader.js.
"diff --git a/src/index.js b/src/index.js
index <HASH>..<HASH> 100644
--- a/src/index.js
+++ b/src/index.js
@@ -1,6 +1,6 @@
-export * as core from './core'
-export * as html from './html'
-export * as components from './components'
-export * as layout from './layout'
+export * from './core'
+export * from './html'
+export * from './components'
+export * from './layout'
 
 export const version = '21.0.6'",flatten the exports. flattens the global object when using the global/window version of the lib,zero_shot,Refactor export statements in index.js for cleaner code.
"diff --git a/index.js b/index.js
index <HASH>..<HASH> 100644
--- a/index.js
+++ b/index.js
@@ -118,7 +118,7 @@ HyperTrie.prototype._ready = function (cb) {
     self.feed.append(Header.encode({
       type: 'hypertrie',
       metadata: self.metadata,
-      subtype: this.subtype
+      subtype: self.subtype
     }), done)
 
     function done (err) {",Patch wrong 'this' usage (#<I>),zero_shot,Fix typo in index.js by changing 'this.subtype' to 'self.subtype'.
"diff --git a/src/managers/GuildMemberManager.js b/src/managers/GuildMemberManager.js
index <HASH>..<HASH> 100644
--- a/src/managers/GuildMemberManager.js
+++ b/src/managers/GuildMemberManager.js
@@ -210,6 +210,7 @@ class GuildMemberManager extends BaseManager {
    *   .catch(console.error);
    */
   ban(user, options = { days: 0 }) {
+    if (typeof options !== 'object') return Promise.reject(new TypeError('INVALID_TYPE', 'options', 'object', true));
     if (options.days) options.delete_message_days = options.days;
     const id = this.client.users.resolveID(user);
     if (!id) return Promise.reject(new Error('BAN_RESOLVE_ID', true));",feat(GuildMemberManager): throw TypeError on incorrect GuildMemberManager#ban params (#<I>),zero_shot,Fix type check for options parameter in ban method.
"diff --git a/test/integration/StreamrClient.test.js b/test/integration/StreamrClient.test.js
index <HASH>..<HASH> 100644
--- a/test/integration/StreamrClient.test.js
+++ b/test/integration/StreamrClient.test.js
@@ -19,6 +19,14 @@ const createClient = (opts = {}) => new StreamrClient({
 })
 
 describe('StreamrClient Connection', () => {
+    it('can disconnect before connected', async (done) => {
+        const client = createClient()
+        client.once('error', done)
+        client.connect()
+        await client.disconnect()
+        done()
+    })
+
     it('can reconnect after disconnect', (done) => {
         const client = createClient()
         client.on('error', done)",Add failing disconnect before connected test. (#<I>),zero_shot,Add test case for disconnecting before connected in StreamrClient.test.js.
"diff --git a/index.js b/index.js
index <HASH>..<HASH> 100644
--- a/index.js
+++ b/index.js
@@ -21,7 +21,14 @@ module.exports = function contributors(repo, options, cb) {
   var github = new GitHub(options);
 
   github.paged(`/repos/:${repo}/contributors`, function(err, data) {
-    if (err) return cb(err);
+    if (err) {
+      if (/CreateListFromArrayLike/.test(err.message)) {
+        cb(null, []);
+        return;
+      }
+      cb(err);
+      return;
+    }
     cb(null, format(data, options));
   });
 };",don't error when repo doesn't exist,zero_shot,Fix error handling in contributors function in index.js.
"diff --git a/h5f.js b/h5f.js
index <HASH>..<HASH> 100644
--- a/h5f.js
+++ b/h5f.js
@@ -169,8 +169,8 @@ var H5F = H5F || {};
         }
     };
     setCustomValidity = function (msg) {
-        var el = this,
-            custMsg = msg;
+        var el = this;
+        custMsg = msg;
             
         el.validationMessage = custMsg;
     };",Fixed setCustomValidity variable scoping issue,zero_shot,Fix variable assignment issue in setCustomValidity function in h5f.js.
"diff --git a/lib/collection.js b/lib/collection.js
index <HASH>..<HASH> 100644
--- a/lib/collection.js
+++ b/lib/collection.js
@@ -7,8 +7,10 @@ Rye.extend(function(exports){
         return this.elements[num < 0 ? this.elements.length + num : num]
     }
 
-    ;['forEach', 'map', 'reduce', 'push', 'sort', 'indexOf', 'concat'].forEach(function(method){
-        exports[method] = Array.prototype[method].bind(this.elements)
+    ;['forEach', 'reduce', 'push', 'sort', 'indexOf', 'concat'].forEach(function(method){
+        exports[method] = function(fn){
+            return this.elements[method](fn)
+        }
     })
 
     exports.each = function(fn){",this.elements can't be bound since it's dynamic,zero_shot,Refactor array methods binding in collection.js to use custom functions.
"diff --git a/packages/discord.js/src/structures/Guild.js b/packages/discord.js/src/structures/Guild.js
index <HASH>..<HASH> 100644
--- a/packages/discord.js/src/structures/Guild.js
+++ b/packages/discord.js/src/structures/Guild.js
@@ -560,7 +560,7 @@ class Guild extends AnonymousGuild {
    * @returns {Promise<Collection<string, GuildTemplate>>}
    */
   async fetchTemplates() {
-    const templates = await this.client.rest.get(Routes.guildTemplate(this.id));
+    const templates = await this.client.rest.get(Routes.guildTemplates(this.id));
     return templates.reduce((col, data) => col.set(data.code, new GuildTemplate(this.client, data)), new Collection());
   }",fix(Guild): unable to fetch templates (#<I>),zero_shot,Fix typo in route for fetching guild templates in Guild.js.
"diff --git a/grunt.js b/grunt.js
index <HASH>..<HASH> 100644
--- a/grunt.js
+++ b/grunt.js
@@ -83,6 +83,7 @@ grunt.registerTask( ""testswarm"", function( commit, configFile ) {
 	testswarm({
 		url: config.swarmUrl,
 		pollInterval: 10000,
+		timeout: 1000 * 60 * 30,
 		done: this.async()
 	}, {
 		authUsername: ""qunit"",",Increasing testswarm timeout - other running jobs can make this take longer,zero_shot,Add timeout configuration for testswarm task in grunt.js.
"diff --git a/lib/playout.js b/lib/playout.js
index <HASH>..<HASH> 100644
--- a/lib/playout.js
+++ b/lib/playout.js
@@ -19,7 +19,7 @@ module.exports = function (ccg) {
 
 		if (typeof(cb) != ""function"") cb = false;
 
-		if (file) cmd += "" "" + file.replace(/\\/g, ""\\\\"");
+		if (file) cmd += "" \"""" + file.replace(/\\/g, ""\\\\"") + ""\"""";
 
 		if (options.loop) cmd += "" LOOP"";",file path should be in quotes for playout commands,zero_shot,Fix file path formatting in playout.js to handle backslashes properly.
"diff --git a/ekko-lightbox.js b/ekko-lightbox.js
index <HASH>..<HASH> 100644
--- a/ekko-lightbox.js
+++ b/ekko-lightbox.js
@@ -475,7 +475,7 @@ const Lightbox = (($) => {
 			// local ajax can be loaded into the container itself
 			if (!disableExternalCheck && !this._isExternal(url)) {
 				$containerForElement.load(url, $.proxy(() => {
-					return this._$element.trigger('loaded.bs.modal');l
+					return this._$element.trigger('loaded.bs.modal');
 				}));
 
 			} else {",Remove variable definition after return statement per issue#<I>,zero_shot,Fix typo in ekko-lightbox.js file.
"diff --git a/packages/selenium-ide/src/neo/IO/SideeX/ext-command.js b/packages/selenium-ide/src/neo/IO/SideeX/ext-command.js
index <HASH>..<HASH> 100644
--- a/packages/selenium-ide/src/neo/IO/SideeX/ext-command.js
+++ b/packages/selenium-ide/src/neo/IO/SideeX/ext-command.js
@@ -77,7 +77,7 @@ export default class ExtCommand {
     this.attach();
   }
 
-  clear() {
+  cleanup() {
     this.detach();
     this.playingTabNames = {};
     this.playingTabStatus = {};",remove event listeners when playback ends,zero_shot,Refactor method name from clear() to cleanup() in ExtCommand class.
"diff --git a/test/events/events.test.js b/test/events/events.test.js
index <HASH>..<HASH> 100644
--- a/test/events/events.test.js
+++ b/test/events/events.test.js
@@ -200,3 +200,8 @@ test.cb(`Event [invalid request:group]`, invalidEventMacro, {
   post_type: 'request',
   request_type: 'group'
 })
+
+test.cb(`Event [invalid meta_event]`, invalidEventMacro, {
+  post_type: 'meta_event',
+  meta_event_type: 'fake'
+})",test: add a test for invalid meta event.,zero_shot,Add new test case for invalid meta_event in events.test.js.
"diff --git a/src/preloadjs/LoadQueue.js b/src/preloadjs/LoadQueue.js
index <HASH>..<HASH> 100644
--- a/src/preloadjs/LoadQueue.js
+++ b/src/preloadjs/LoadQueue.js
@@ -387,7 +387,7 @@ this.createjs = this.createjs || {};
 			createjs.SVGLoader,
 			createjs.BinaryLoader,
 			createjs.VideoLoader,
-			createjs.TextLoader,
+			createjs.TextLoader
 		];
 
 		/**","Remove trailing comma for this._availableLoaders

IE8 (and below) will parse trailing commas in array and object literals incorrectly.",zero_shot,Remove trailing comma in the list of loaders in LoadQueue.js.
"diff --git a/src/index.js b/src/index.js
index <HASH>..<HASH> 100644
--- a/src/index.js
+++ b/src/index.js
@@ -21,7 +21,7 @@ function publishLatest(options, cb) {
     if (stdout) {
       console.log('stdout:', stdout); // eslint-disable-line no-console
     }
-    cb(error, result);
+    cb && cb(error, result);
   });
 }","fix(src): Handle missing callback

the bin doesn't use the callback",zero_shot,Fix callback function to prevent potential error when cb is not provided.
"diff --git a/benchmark/gridfs_benchmark.js b/benchmark/gridfs_benchmark.js
index <HASH>..<HASH> 100644
--- a/benchmark/gridfs_benchmark.js
+++ b/benchmark/gridfs_benchmark.js
@@ -6,7 +6,7 @@ var Db = require('../lib/mongodb').Db,
 var Mongolian = require('mongolian');
 var COUNT = 1000;
 var currentWritingIndex = 0;
-var server = new Server(""127.0.0.1"", 27017, {auto_reconnect: true, poolSize:3, native_parser:false});
+var server = new Server(""127.0.0.1"", 27017, {auto_reconnect: true, poolSize:1, native_parser:true});
 
 // Read in the test file
 var fileData = require('fs').readFileSync(""./test/gridstore/iya_logo_final_bw.jpg"");",Fix to make sure mongodb-native is not cheating with poolsize > 1,zero_shot,Update server pool size and parser settings in gridfs_benchmark.js.
"diff --git a/test/array.js b/test/array.js
index <HASH>..<HASH> 100644
--- a/test/array.js
+++ b/test/array.js
@@ -110,7 +110,7 @@ exports.array = {
                 },
                 i;
 
-            for(i = 0; i < a.length; i++) {
+            for (i = a.length - 1; i >= 0; --i) {
                 accum = minus(accum, a[i]);
             }",Making sure we correctly test foldRight.,zero_shot,Refactor array iteration to start from the end instead of the beginning.
"diff --git a/index.js b/index.js
index <HASH>..<HASH> 100644
--- a/index.js
+++ b/index.js
@@ -60,7 +60,8 @@ module.exports = function (blobs, url, opts) {
         if(!size) return next(new Error('no blob:'+hash))
 
         headers(res, hash)
-        res.setHeader('content-length', size)
+        if(opts.size === false || q.size)
+          res.setHeader('content-length', size)
 
         if(q.filename)
           res.setHeader('Content-Disposition', 'inline; filename='+q.filename)",option to disable sending content-length header,zero_shot,Fix content-length header setting logic in index.js.
"diff --git a/lib/cluster/storage/state.js b/lib/cluster/storage/state.js
index <HASH>..<HASH> 100644
--- a/lib/cluster/storage/state.js
+++ b/lib/cluster/storage/state.js
@@ -22,6 +22,7 @@ module.exports = function(context) {
         var index = timeseriesIndex(timeseriesFormat, _index, slice._created).index;
         var record = {
             _created: slice._created,
+            _updated: slice._created,
             slice_id: slice.slice_id,
             slicer_id: slice.slicer_id,
             slicer_order: slice.slicer_order,",fixed incorrect state mapping errors resolves #<I>,zero_shot,Add _updated field to record in state.js module.
"diff --git a/src/types/multiCheckbox.js b/src/types/multiCheckbox.js
index <HASH>..<HASH> 100644
--- a/src/types/multiCheckbox.js
+++ b/src/types/multiCheckbox.js
@@ -71,6 +71,10 @@ export default ngModule => {
           // Must make sure we mark as touched because only the last checkbox due to a bug in angular.
           $scope.fc.$setTouched();
           checkValidity(true);
+          
+          if ($scope.to.onChange) {
+            $scope.to.onChange();
+          }
         }
 
         if (opts.expressionProperties && opts.expressionProperties['templateOptions.required']) {",fix: User's onChange event should get called if given,zero_shot,Add onChange event handling for multiCheckbox component.
"diff --git a/lib/bin.js b/lib/bin.js
index <HASH>..<HASH> 100644
--- a/lib/bin.js
+++ b/lib/bin.js
@@ -8,13 +8,13 @@ var options = [
     name: 'jshint',
     type: 'string',
     description: 'Defines the source file for jshint',
-    example: '\'polyjuice --jshint .jshintrc\''
+    example: '\'polyjuice --jshint=.jshintrc\''
   },
   {
     name: 'jscs',
     type: 'string',
     description: 'Defines the source file for jscs',
-    example: '\'polyjuice --jscs .jscsrc\''
+    example: '\'polyjuice --jscs=.jscsrc\''
   }
 ];","Fix --help examples to include '='

Fixes #9",zero_shot,Fix example command format in bin.js options.
"diff --git a/test/api/interop_extra_test.js b/test/api/interop_extra_test.js
index <HASH>..<HASH> 100644
--- a/test/api/interop_extra_test.js
+++ b/test/api/interop_extra_test.js
@@ -147,7 +147,8 @@ describe(`${anyGrpc.clientName} client -> ${anyGrpc.serverName} server`, functio
       });
     });
     it('should receive all messages in a long stream', function(done) {
-      this.timeout(20000);
+      // the test is slow under aarch64 emulator
+      this.timeout(80000);
       var arg = {
         response_type: 'COMPRESSABLE',
         response_parameters: [",increase timeout for make emulated aarch<I> tests green,zero_shot,Adjust timeout for slow test under aarch64 emulator in interop_extra_test.js.
"diff --git a/dygraph-externs.js b/dygraph-externs.js
index <HASH>..<HASH> 100644
--- a/dygraph-externs.js
+++ b/dygraph-externs.js
@@ -59,7 +59,7 @@ Dygraph.prototype.yAxisRange;
 Dygraph.prototype.yAxisRanges;
 
 /** @type {function(?number, ?number, ?number): Array.<?number>} */
-Dygraph.prototype.toDomCoords
+Dygraph.prototype.toDomCoords;
 
 /** @type {function(?number): ?number} */
 Dygraph.prototype.toDomXCoord;",Add missing semicolon in externs (#<I>),zero_shot,Fix missing semicolon in Dygraph.prototype.toDomCoords definition.
"diff --git a/client/js/s3/uploader.basic.js b/client/js/s3/uploader.basic.js
index <HASH>..<HASH> 100644
--- a/client/js/s3/uploader.basic.js
+++ b/client/js/s3/uploader.basic.js
@@ -6,6 +6,10 @@
 qq.s3.FineUploaderBasic = function(o) {
     var options = {
         request: {
+            // Making this configurable in the traditional uploader was probably a bad idea.
+            // Let's just set this to ""uuid"" in the S3 uploader and not document the fact that this can be changed.
+            uuidName: ""uuid"",
+
             signatureEndpoint: null,
             successEndpoint: null,
             accessKey: null,","feat(client/js/s3/uploader.basic.js): #<I> #<I> #<I> - uuid param name in requests should be ""uuid""",zero_shot,"Refactor S3 uploader to set uuidName to ""uuid"" and remove configurability."
"diff --git a/packages/webiny-app-security/src/admin/views/Login.js b/packages/webiny-app-security/src/admin/views/Login.js
index <HASH>..<HASH> 100644
--- a/packages/webiny-app-security/src/admin/views/Login.js
+++ b/packages/webiny-app-security/src/admin/views/Login.js
@@ -28,7 +28,7 @@ const Login = ({ login, error }: { login: Function, error?: Object }) => {
     return (
         <Wrapper>
             <Logo src={logoOrange} />
-            <Form onSubmit={login}>
+            <Form onSubmit={login} submitOnEnter>
                 {({ form, Bind }) => (
                     <React.Fragment>
                         <LoginContent>",Add submitOnEnter prop to login form.,zero_shot,Refactor Login component to submit form on Enter key press.
"diff --git a/lib/commands.js b/lib/commands.js
index <HASH>..<HASH> 100644
--- a/lib/commands.js
+++ b/lib/commands.js
@@ -182,6 +182,7 @@ module.exports = [
  *
  * @export
  */
+<<<<<<< HEAD
 	'signalStrength',
 
 /**
@@ -195,5 +196,8 @@ module.exports = [
  * @export
  */
 	""drive""
+=======
+	'signalStrength'
+>>>>>>> Add support for 'drive' function needed for smooth joystick flight
 
 ];",Add support for 'drive' function needed for smooth joystick flight,zero_shot,Add support for 'drive' function needed for smooth joystick flight and resolve conflict in 'signalStrength'.
"diff --git a/superset-frontend/webpack.proxy-config.js b/superset-frontend/webpack.proxy-config.js
index <HASH>..<HASH> 100644
--- a/superset-frontend/webpack.proxy-config.js
+++ b/superset-frontend/webpack.proxy-config.js
@@ -129,6 +129,10 @@ function processHTML(proxyResponse, response) {
     .on('data', data => {
       body = Buffer.concat([body, data]);
     })
+    .on('error', error => {
+      console.error(error);
+      response.end(`Error fetching proxied request: ${error.message}`);
+    })
     .on('end', () => {
       response.end(toDevHTML(body.toString()));
     });",fix: error handling for webpack proxy (#<I>),zero_shot,Handle error in proxy request and log error message.
"diff --git a/devices/onesti.js b/devices/onesti.js
index <HASH>..<HASH> 100644
--- a/devices/onesti.js
+++ b/devices/onesti.js
@@ -8,7 +8,7 @@ const constants = require('../lib/constants');
 
 module.exports = [
     {
-        zigbeeModel: ['easyCodeTouch_v1'],
+        zigbeeModel: ['easyCodeTouch_v1', 'EasyCodeTouch'],
         model: 'easyCodeTouch_v1',
         vendor: 'Onesti Products AS',
         description: 'Zigbee module for EasyAccess code touch series',","Add EasyCodeTouch to easyCodeTouch_v1 (#<I>)

* Update onesti.js



* Update onesti.js",zero_shot,Add support for additional zigbeeModel 'EasyCodeTouch' for Onesti Products AS in devices/onesti.js.
"diff --git a/packages/@vue/cli-ui/src/graphql-api/connectors/projects.js b/packages/@vue/cli-ui/src/graphql-api/connectors/projects.js
index <HASH>..<HASH> 100644
--- a/packages/@vue/cli-ui/src/graphql-api/connectors/projects.js
+++ b/packages/@vue/cli-ui/src/graphql-api/connectors/projects.js
@@ -276,7 +276,7 @@ async function create (input, context) {
     answers.packageManager = input.packageManager
 
     // Config files
-    if ((index = answers.features.includes('use-config-files')) !== -1) {
+    if ((index = answers.features.indexOf('use-config-files')) !== -1) {
       answers.features.splice(index, 1)
       answers.useConfigFiles = 'files'
     }",fix(ui): create: first feature removed if 'use config files' not checked,zero_shot,Fix incorrect method used to check for feature in create function in projects connector.
"diff --git a/src/form/form.js b/src/form/form.js
index <HASH>..<HASH> 100644
--- a/src/form/form.js
+++ b/src/form/form.js
@@ -232,7 +232,7 @@ d3plus.form = function() {
                 , ""focus"" , ""format"" , ""height"" , ""hover"" , ""icon"" , ""id""
                 , ""keywords"" , ""open"" , ""order"" , ""remove"" , ""search""
                 , ""select"" , ""selectAll"" , ""text"" , ""title"" , ""type"" , ""width"" ]
-    , styles  = [ ""drop"" , ""font"" , ""icon"" , ""timing"" , ""title"" , ""ui"" ]
+    , styles  = [ ""font"" , ""icon"" , ""timing"" , ""title"" , ""ui"" ]
 
   d3plus.method( vars , methods , styles )",removed deprecated style from form,zero_shot,"Remove unnecessary style ""drop"" from form component."
"diff --git a/not.js b/not.js
index <HASH>..<HASH> 100644
--- a/not.js
+++ b/not.js
@@ -170,7 +170,7 @@ function jshtmlProxy(builder) {
       scopeName = defaultScopeName;
     }
     var proxy = Proxy.createFunction({ //TODO: Alternate implementation for the newer harmony proxy API supported by Firefox
-      getPropertyDescriptor: function(key) {return {value: true}}, //We are all the properties!
+      getPropertyDescriptor: function(key) {return {value: true, configurable: true}}, //We are all the properties!
       get: function(rec, key) {
         return (function() {
             if (key === scopeName) {",add configurable to trap for node <I>,zero_shot,Update getPropertyDescriptor function to return a configurable property in not.js.
"diff --git a/lib/mapping.js b/lib/mapping.js
index <HASH>..<HASH> 100644
--- a/lib/mapping.js
+++ b/lib/mapping.js
@@ -324,6 +324,13 @@ var options = {
       bool: true,
       info: 'disable threaded HTML parser (Chrome only)'
     },
+    'spdynossl': {
+      name: 'spdyNoSSL',
+      key: 'q',
+      api: 'spdyNoSSL',
+      bool: true,
+      info: 'use SPDY without SSL (Chrome only)'
+    },
     'poll': {
       name: 'pollResults',
       param: 'interval',",new Chrome options: spdynossl as seen on <URL>,zero_shot,Add new option 'spdynossl' for using SPDY without SSL in Chrome.
